name,diameter,weight
orange,7.67,140.45
orange,7.67,140.45
orange,7.67,140.45
orange,7.67,140.48
orange,7.68,140.53
orange,7.68,140.53
orange,7.68,140.54
orange,7.68,140.56
orange,7.68,140.56
orange,7.68,140.58
orange,7.68,140.58
orange,7.68,140.59
orange,7.68,140.6
orange,7.68,140.61
orange,7.68,140.62
orange,7.68,140.64
orange,7.68,140.64
orange,7.68,140.65
orange,7.69,140.65
orange,7.69,140.66
orange,7.69,140.66
orange,7.69,140.66
orange,7.69,140.66
orange,7.69,140.68
orange,7.69,140.69
orange,7.69,140.69
orange,7.69,140.7
orange,7.69,140.71
orange,7.69,140.71
orange,7.69,140.71
orange,7.69,140.73
orange,7.7,140.74
orange,7.7,140.74
orange,7.7,140.75
orange,7.7,140.76
orange,7.7,140.8
orange,7.7,140.81
orange,7.7,140.83
orange,7.7,140.84
orange,7.71,140.86
orange,7.71,140.86
orange,7.71,140.89
orange,7.71,140.89
orange,7.71,140.89
orange,7.71,140.89
orange,7.71,140.9
orange,7.71,140.9
orange,7.71,140.91
orange,7.71,140.92
orange,7.71,140.92
orange,7.71,140.93
orange,7.71,140.93
orange,7.71,140.94
orange,7.71,140.96
orange,7.71,140.96
orange,7.72,140.97
orange,7.72,140.97
orange,7.72,140.98
orange,7.72,140.99
orange,7.72,141.01
orange,7.72,141.02
orange,7.72,141.03
orange,7.72,141.03
orange,7.72,141.03
orange,7.72,141.04
orange,7.72,141.06
orange,7.72,141.06
orange,7.72,141.06
orange,7.72,141.08
orange,7.72,141.08
orange,7.73,141.09
orange,7.73,141.1
orange,7.73,141.1
orange,7.73,141.11
orange,7.73,141.12
orange,7.73,141.13
orange,7.73,141.14
orange,7.73,141.14
orange,7.74,141.16
orange,7.74,141.18
orange,7.74,141.21
orange,7.74,141.22
orange,7.74,141.24
orange,7.74,141.25
orange,7.74,141.25
orange,7.74,141.27
orange,7.74,141.27
orange,7.74,141.28
orange,7.74,141.29
orange,7.74,141.29
orange,7.75,141.3
orange,7.75,141.33
orange,7.75,141.34
orange,7.75,141.35
orange,7.75,141.36
orange,7.75,141.36
orange,7.75,141.36
orange,7.75,141.36
orange,7.75,141.38
orange,7.75,141.38
orange,7.75,141.4
orange,7.75,141.41
orange,7.75,141.41
orange,7.75,141.42
orange,7.75,141.44
orange,7.75,141.44
orange,7.75,141.44
orange,7.75,141.44
orange,7.76,141.45
orange,7.76,141.45
orange,7.76,141.46
orange,7.76,141.46
orange,7.76,141.57
orange,7.76,141.58
orange,7.76,141.59
orange,7.76,141.59
orange,7.76,141.64
orange,7.76,141.64
orange,7.76,141.67
orange,7.77,141.67
orange,7.77,141.68
orange,7.77,141.72
orange,7.77,141.73
orange,7.77,141.73
orange,7.77,141.74
orange,7.77,141.76
orange,7.77,141.76
orange,7.77,141.77
orange,7.77,141.82
orange,7.77,141.83
orange,7.77,141.84
orange,7.77,141.86
orange,7.77,141.87
orange,7.77,141.88
orange,7.77,141.9
orange,7.77,141.91
orange,7.77,141.94
orange,7.78,141.97
orange,7.78,141.97
orange,7.78,141.97
orange,7.78,141.99
orange,7.78,141.99
orange,7.78,141.99
orange,7.78,141.99
orange,7.78,142
orange,7.78,142
orange,7.78,142.01
orange,7.78,142.01
orange,7.78,142.01
orange,7.78,142.02
orange,7.78,142.03
orange,7.78,142.03
orange,7.79,142.03
orange,7.79,142.06
orange,7.79,142.07
orange,7.79,142.07
orange,7.79,142.08
orange,7.79,142.08
orange,7.79,142.09
orange,7.79,142.09
orange,7.79,142.11
orange,7.79,142.12
orange,7.79,142.12
orange,7.79,142.13
orange,7.79,142.13
orange,7.79,142.14
orange,7.79,142.17
orange,7.79,142.22
orange,7.79,142.23
orange,7.8,142.23
orange,7.8,142.28
orange,7.8,142.31
orange,7.8,142.33
orange,7.8,142.33
orange,7.8,142.34
orange,7.8,142.35
orange,7.8,142.35
orange,7.8,142.36
orange,7.8,142.36
orange,7.8,142.37
orange,7.8,142.37
orange,7.8,142.37
orange,7.8,142.38
orange,7.8,142.38
orange,7.81,142.39
orange,7.81,142.4
orange,7.81,142.42
orange,7.81,142.42
orange,7.81,142.43
orange,7.81,142.44
orange,7.81,142.46
orange,7.81,142.5
orange,7.81,142.51
orange,7.81,142.51
orange,7.81,142.52
orange,7.81,142.53
orange,7.81,142.54
orange,7.81,142.54
orange,7.81,142.55
orange,7.81,142.56
orange,7.81,142.57
orange,7.81,142.59
orange,7.82,142.61
orange,7.82,142.62
orange,7.82,142.62
orange,7.82,142.63
orange,7.82,142.68
orange,7.82,142.68
orange,7.82,142.69
orange,7.82,142.7
orange,7.82,142.71
orange,7.82,142.75
orange,7.82,142.75
orange,7.82,142.77
orange,7.82,142.78
orange,7.82,142.78
orange,7.82,142.8
orange,7.83,142.81
orange,7.83,142.83
orange,7.83,142.83
orange,7.83,142.83
orange,7.83,142.86
orange,7.83,142.86
orange,7.83,142.86
orange,7.83,142.87
orange,7.83,142.88
orange,7.83,142.88
orange,7.83,142.9
orange,7.83,142.91
orange,7.83,142.93
orange,7.83,142.94
orange,7.83,142.94
orange,7.84,142.96
orange,7.84,143
orange,7.84,143.02
orange,7.84,143.02
orange,7.84,143.04
orange,7.84,143.04
orange,7.84,143.05
orange,7.84,143.06
orange,7.84,143.06
orange,7.84,143.08
orange,7.84,143.11
orange,7.84,143.11
orange,7.84,143.12
orange,7.84,143.12
orange,7.84,143.13
orange,7.84,143.14
orange,7.85,143.14
orange,7.85,143.15
orange,7.85,143.15
orange,7.85,143.15
orange,7.85,143.17
orange,7.85,143.18
orange,7.85,143.21
orange,7.85,143.22
orange,7.85,143.23
orange,7.85,143.23
orange,7.85,143.24
orange,7.85,143.25
orange,7.85,143.25
orange,7.85,143.26
orange,7.86,143.26
orange,7.86,143.3
orange,7.86,143.32
orange,7.86,143.33
orange,7.86,143.35
orange,7.86,143.35
orange,7.86,143.36
orange,7.86,143.38
orange,7.86,143.38
orange,7.86,143.41
orange,7.86,143.42
orange,7.86,143.43
orange,7.86,143.43
orange,7.86,143.45
orange,7.86,143.46
orange,7.86,143.47
orange,7.86,143.47
orange,7.86,143.47
orange,7.86,143.49
orange,7.86,143.5
orange,7.86,143.52
orange,7.87,143.55
orange,7.87,143.56
orange,7.87,143.57
orange,7.87,143.57
orange,7.87,143.63
orange,7.87,143.63
orange,7.87,143.68
orange,7.87,143.69
orange,7.87,143.69
orange,7.87,143.7
orange,7.87,143.7
orange,7.87,143.7
orange,7.87,143.72
orange,7.87,143.72
orange,7.87,143.73
orange,7.87,143.73
orange,7.87,143.74
orange,7.87,143.76
orange,7.87,143.76
orange,7.88,143.76
orange,7.88,143.76
orange,7.88,143.77
orange,7.88,143.78
orange,7.88,143.8
orange,7.88,143.8
orange,7.88,143.82
orange,7.88,143.86
orange,7.88,143.87
orange,7.88,143.89
orange,7.89,143.95
orange,7.89,143.95
orange,7.89,143.96
orange,7.89,143.98
orange,7.89,143.99
orange,7.89,144
orange,7.89,144
orange,7.89,144.01
orange,7.9,144.03
orange,7.9,144.03
orange,7.9,144.03
orange,7.9,144.05
orange,7.9,144.05
orange,7.9,144.06
orange,7.9,144.07
orange,7.9,144.09
orange,7.9,144.09
orange,7.9,144.1
orange,7.9,144.16
orange,7.9,144.18
orange,7.9,144.18
orange,7.9,144.19
orange,7.9,144.22
orange,7.9,144.24
orange,7.91,144.25
orange,7.91,144.28
orange,7.91,144.29
orange,7.91,144.31
orange,7.91,144.32
orange,7.91,144.32
orange,7.91,144.33
orange,7.91,144.33
orange,7.91,144.33
orange,7.91,144.33
orange,7.91,144.37
orange,7.91,144.37
orange,7.91,144.37
orange,7.91,144.38
orange,7.92,144.38
orange,7.92,144.39
orange,7.92,144.41
orange,7.92,144.41
orange,7.92,144.42
orange,7.92,144.43
orange,7.92,144.44
orange,7.92,144.45
orange,7.92,144.45
orange,7.92,144.45
orange,7.92,144.45
orange,7.92,144.47
orange,7.92,144.48
orange,7.92,144.48
orange,7.93,144.48
orange,7.93,144.5
orange,7.93,144.5
orange,7.93,144.52
orange,7.93,144.53
orange,7.93,144.53
orange,7.93,144.55
orange,7.93,144.56
orange,7.93,144.57
orange,7.93,144.58
orange,7.94,144.59
orange,7.94,144.6
orange,7.94,144.6
orange,7.94,144.6
orange,7.94,144.61
orange,7.94,144.61
orange,7.94,144.62
orange,7.94,144.62
orange,7.94,144.62
orange,7.94,144.64
orange,7.94,144.64
orange,7.94,144.65
orange,7.94,144.65
orange,7.94,144.65
orange,7.94,144.65
orange,7.94,144.66
orange,7.95,144.67
orange,7.95,144.67
orange,7.95,144.71
orange,7.95,144.72
orange,7.95,144.72
orange,7.95,144.74
orange,7.95,144.76
orange,7.95,144.78
orange,7.95,144.81
orange,7.95,144.81
orange,7.95,144.81
orange,7.96,144.82
orange,7.96,144.82
orange,7.96,144.82
orange,7.96,144.84
orange,7.96,144.85
orange,7.96,144.86
orange,7.96,144.86
orange,7.96,144.88
orange,7.96,144.89
orange,7.96,144.9
orange,7.96,144.92
orange,7.96,144.92
orange,7.96,144.96
orange,7.96,144.98
orange,7.97,144.99
orange,7.97,145
orange,7.97,145.02
orange,7.97,145.04
orange,7.97,145.06
orange,7.97,145.07
orange,7.97,145.08
orange,7.97,145.08
orange,7.97,145.1
orange,7.97,145.11
orange,7.97,145.11
orange,7.97,145.12
orange,7.97,145.14
orange,7.97,145.15
orange,7.97,145.15
orange,7.97,145.19
orange,7.97,145.19
orange,7.97,145.19
orange,7.97,145.2
orange,7.98,145.23
orange,7.98,145.25
orange,7.98,145.25
orange,7.98,145.27
orange,7.98,145.28
orange,7.98,145.28
orange,7.98,145.29
orange,7.98,145.3
orange,7.98,145.31
orange,7.98,145.32
orange,7.98,145.33
orange,7.98,145.34
orange,7.98,145.34
orange,7.98,145.35
orange,7.98,145.36
orange,7.98,145.36
orange,7.98,145.37
orange,7.98,145.38
orange,7.98,145.38
orange,7.98,145.43
orange,7.98,145.44
orange,7.99,145.44
orange,7.99,145.45
orange,7.99,145.45
orange,7.99,145.46
orange,7.99,145.46
orange,7.99,145.48
orange,7.99,145.49
orange,7.99,145.49
orange,7.99,145.5
orange,7.99,145.5
orange,8,145.51
orange,8,145.52
orange,8,145.53
orange,8,145.57
orange,8,145.57
orange,8,145.58
orange,8,145.59
orange,8,145.59
orange,8,145.6
orange,8,145.61
orange,8,145.63
orange,8,145.64
orange,8,145.64
orange,8,145.65
orange,8.01,145.7
orange,8.01,145.7
orange,8.01,145.7
orange,8.01,145.71
orange,8.01,145.72
orange,8.01,145.72
orange,8.01,145.72
orange,8.01,145.74
orange,8.01,145.74
orange,8.01,145.76
orange,8.01,145.76
orange,8.01,145.79
orange,8.01,145.79
orange,8.01,145.8
orange,8.01,145.8
orange,8.01,145.82
orange,8.02,145.82
orange,8.02,145.84
orange,8.02,145.85
orange,8.02,145.85
orange,8.02,145.87
orange,8.02,145.88
orange,8.02,145.9
orange,8.02,145.91
orange,8.02,145.92
orange,8.02,145.92
orange,8.02,145.93
orange,8.02,145.95
orange,8.02,145.95
orange,8.03,145.96
orange,8.03,145.96
orange,8.03,145.96
orange,8.03,145.97
orange,8.03,145.98
orange,8.03,145.98
orange,8.03,145.99
orange,8.03,146.01
orange,8.03,146.01
orange,8.03,146.01
orange,8.03,146.05
orange,8.03,146.05
orange,8.03,146.09
orange,8.04,146.11
orange,8.04,146.12
orange,8.04,146.13
orange,8.04,146.14
orange,8.04,146.17
orange,8.04,146.17
orange,8.04,146.18
orange,8.05,146.18
orange,8.05,146.19
orange,8.05,146.2
orange,8.05,146.2
orange,8.05,146.21
orange,8.05,146.22
orange,8.05,146.24
orange,8.05,146.25
orange,8.05,146.3
orange,8.05,146.3
orange,8.05,146.31
orange,8.05,146.31
orange,8.05,146.33
orange,8.05,146.34
orange,8.05,146.34
orange,8.05,146.35
orange,8.05,146.35
orange,8.05,146.36
orange,8.05,146.38
orange,8.05,146.4
orange,8.06,146.41
orange,8.06,146.43
orange,8.06,146.43
orange,8.06,146.44
orange,8.06,146.44
orange,8.06,146.45
orange,8.06,146.45
orange,8.06,146.46
orange,8.06,146.46
orange,8.06,146.49
orange,8.06,146.5
orange,8.07,146.51
orange,8.07,146.56
orange,8.07,146.58
orange,8.07,146.58
orange,8.07,146.59
orange,8.07,146.59
orange,8.07,146.61
orange,8.07,146.61
orange,8.07,146.63
orange,8.07,146.63
orange,8.07,146.65
orange,8.07,146.65
orange,8.07,146.68
orange,8.07,146.71
orange,8.07,146.71
orange,8.07,146.71
orange,8.07,146.73
orange,8.07,146.73
orange,8.07,146.73
orange,8.08,146.75
orange,8.08,146.75
orange,8.08,146.75
orange,8.08,146.75
orange,8.08,146.75
orange,8.08,146.76
orange,8.08,146.78
orange,8.08,146.78
orange,8.08,146.8
orange,8.08,146.8
orange,8.08,146.8
orange,8.08,146.82
orange,8.08,146.82
orange,8.08,146.83
orange,8.08,146.83
orange,8.08,146.85
orange,8.08,146.86
orange,8.08,146.87
orange,8.09,146.88
orange,8.09,146.9
orange,8.09,146.9
orange,8.09,146.91
orange,8.09,146.94
orange,8.09,146.95
orange,8.09,146.96
orange,8.09,146.97
orange,8.09,146.97
orange,8.09,146.97
orange,8.09,146.98
orange,8.09,146.98
orange,8.09,147
orange,8.09,147.01
orange,8.09,147.01
orange,8.09,147.02
orange,8.09,147.02
orange,8.09,147.03
orange,8.09,147.03
orange,8.1,147.03
orange,8.1,147.04
orange,8.1,147.05
orange,8.1,147.05
orange,8.1,147.07
orange,8.1,147.07
orange,8.1,147.08
orange,8.1,147.1
orange,8.1,147.12
orange,8.1,147.14
orange,8.1,147.16
orange,8.1,147.16
orange,8.1,147.16
orange,8.1,147.18
orange,8.11,147.2
orange,8.11,147.22
orange,8.11,147.22
orange,8.11,147.23
orange,8.11,147.27
orange,8.11,147.28
orange,8.11,147.28
orange,8.11,147.3
orange,8.11,147.3
orange,8.11,147.3
orange,8.11,147.32
orange,8.11,147.34
orange,8.11,147.36
orange,8.11,147.36
orange,8.12,147.36
orange,8.12,147.37
orange,8.12,147.37
orange,8.12,147.38
orange,8.12,147.39
orange,8.12,147.41
orange,8.12,147.42
orange,8.12,147.45
orange,8.12,147.46
orange,8.12,147.46
orange,8.12,147.46
orange,8.12,147.46
orange,8.12,147.46
orange,8.12,147.47
orange,8.12,147.48
orange,8.12,147.49
orange,8.12,147.5
orange,8.13,147.51
orange,8.13,147.52
orange,8.13,147.53
orange,8.13,147.53
orange,8.13,147.55
orange,8.13,147.57
orange,8.13,147.57
orange,8.13,147.57
orange,8.13,147.58
orange,8.13,147.58
orange,8.13,147.59
orange,8.13,147.62
orange,8.13,147.64
orange,8.13,147.66
orange,8.13,147.66
orange,8.14,147.67
orange,8.14,147.68
orange,8.14,147.69
orange,8.14,147.69
orange,8.14,147.69
orange,8.14,147.73
orange,8.14,147.74
orange,8.14,147.75
orange,8.14,147.75
orange,8.14,147.75
orange,8.14,147.75
orange,8.14,147.77
orange,8.14,147.77
orange,8.14,147.81
orange,8.14,147.81
orange,8.14,147.82
orange,8.15,147.83
orange,8.15,147.83
orange,8.15,147.85
orange,8.15,147.85
orange,8.15,147.86
orange,8.15,147.86
orange,8.15,147.87
orange,8.15,147.87
orange,8.15,147.92
orange,8.15,147.93
orange,8.15,147.94
orange,8.15,147.95
orange,8.15,147.95
orange,8.15,147.96
orange,8.15,147.99
orange,8.15,148
orange,8.16,148
orange,8.16,148
orange,8.16,148.02
orange,8.16,148.02
orange,8.16,148.02
orange,8.16,148.02
orange,8.16,148.02
orange,8.16,148.03
orange,8.16,148.03
orange,8.16,148.04
orange,8.16,148.05
orange,8.16,148.06
orange,8.16,148.07
orange,8.16,148.09
orange,8.16,148.1
orange,8.16,148.11
orange,8.16,148.12
orange,8.16,148.13
orange,8.16,148.14
orange,8.17,148.14
orange,8.17,148.15
orange,8.17,148.15
orange,8.17,148.15
orange,8.17,148.16
orange,8.17,148.17
orange,8.17,148.18
orange,8.17,148.19
orange,8.17,148.19
orange,8.17,148.19
orange,8.17,148.2
orange,8.17,148.21
orange,8.17,148.21
orange,8.17,148.22
orange,8.17,148.23
orange,8.17,148.25
orange,8.17,148.25
orange,8.18,148.27
orange,8.18,148.27
orange,8.18,148.28
orange,8.18,148.28
orange,8.18,148.28
orange,8.18,148.28
orange,8.18,148.28
orange,8.19,148.29
orange,8.19,148.32
orange,8.19,148.32
orange,8.19,148.33
orange,8.19,148.34
orange,8.19,148.36
orange,8.19,148.37
orange,8.19,148.37
orange,8.19,148.37
orange,8.19,148.38
orange,8.19,148.39
orange,8.19,148.39
orange,8.19,148.4
orange,8.19,148.4
orange,8.19,148.41
orange,8.19,148.42
orange,8.19,148.45
orange,8.19,148.45
orange,8.2,148.47
orange,8.2,148.48
orange,8.2,148.49
orange,8.2,148.5
orange,8.2,148.52
orange,8.2,148.52
orange,8.2,148.52
orange,8.2,148.54
orange,8.2,148.54
orange,8.2,148.54
orange,8.2,148.55
orange,8.2,148.56
orange,8.2,148.57
orange,8.2,148.59
orange,8.2,148.61
orange,8.21,148.61
orange,8.21,148.62
orange,8.21,148.62
orange,8.21,148.62
orange,8.21,148.63
orange,8.21,148.64
orange,8.21,148.65
orange,8.21,148.66
orange,8.21,148.67
orange,8.21,148.67
orange,8.21,148.68
orange,8.21,148.7
orange,8.21,148.7
orange,8.21,148.71
orange,8.21,148.73
orange,8.21,148.73
orange,8.21,148.75
orange,8.21,148.75
orange,8.21,148.75
orange,8.22,148.76
orange,8.22,148.78
orange,8.22,148.8
orange,8.22,148.8
orange,8.22,148.81
orange,8.22,148.81
orange,8.22,148.82
orange,8.22,148.82
orange,8.22,148.82
orange,8.22,148.84
orange,8.22,148.85
orange,8.22,148.86
orange,8.22,148.87
orange,8.22,148.88
orange,8.22,148.89
orange,8.22,148.9
orange,8.23,148.91
orange,8.23,148.91
orange,8.23,148.92
orange,8.23,148.93
orange,8.23,148.96
orange,8.23,148.96
orange,8.23,148.96
orange,8.23,148.97
orange,8.23,148.97
orange,8.23,148.98
orange,8.23,149.02
orange,8.23,149.02
orange,8.23,149.03
orange,8.23,149.03
orange,8.24,149.03
orange,8.24,149.04
orange,8.24,149.05
orange,8.24,149.06
orange,8.24,149.06
orange,8.24,149.06
orange,8.24,149.07
orange,8.24,149.07
orange,8.24,149.09
orange,8.24,149.11
orange,8.24,149.11
orange,8.24,149.14
orange,8.24,149.16
orange,8.24,149.16
orange,8.24,149.18
orange,8.24,149.18
orange,8.25,149.19
orange,8.25,149.19
orange,8.25,149.21
orange,8.25,149.21
orange,8.25,149.22
orange,8.25,149.24
orange,8.25,149.24
orange,8.25,149.25
orange,8.25,149.25
orange,8.25,149.25
orange,8.25,149.26
orange,8.25,149.27
orange,8.25,149.28
orange,8.25,149.29
orange,8.25,149.29
orange,8.25,149.29
orange,8.25,149.31
orange,8.25,149.31
orange,8.25,149.32
orange,8.25,149.34
orange,8.26,149.35
orange,8.26,149.36
orange,8.26,149.36
orange,8.26,149.38
orange,8.27,149.38
orange,8.27,149.39
orange,8.27,149.43
orange,8.27,149.44
orange,8.27,149.44
orange,8.27,149.44
orange,8.27,149.44
orange,8.27,149.45
orange,8.27,149.45
orange,8.27,149.46
orange,8.27,149.46
orange,8.27,149.46
orange,8.27,149.48
orange,8.27,149.48
orange,8.27,149.49
orange,8.27,149.49
orange,8.27,149.5
orange,8.27,149.5
orange,8.28,149.5
orange,8.28,149.53
orange,8.28,149.53
orange,8.28,149.54
orange,8.28,149.54
orange,8.28,149.56
orange,8.28,149.57
orange,8.28,149.6
orange,8.29,149.6
orange,8.29,149.61
orange,8.29,149.63
orange,8.29,149.64
orange,8.29,149.66
orange,8.29,149.67
orange,8.29,149.68
orange,8.29,149.69
orange,8.29,149.69
orange,8.29,149.7
orange,8.29,149.71
orange,8.29,149.73
orange,8.29,149.74
orange,8.3,149.75
orange,8.3,149.77
orange,8.3,149.78
orange,8.3,149.78
orange,8.3,149.79
orange,8.3,149.79
orange,8.3,149.8
orange,8.3,149.81
orange,8.3,149.81
orange,8.3,149.81
orange,8.3,149.82
orange,8.31,149.82
orange,8.31,149.82
orange,8.31,149.83
orange,8.31,149.83
orange,8.31,149.84
orange,8.31,149.85
orange,8.31,149.86
orange,8.31,149.87
orange,8.31,149.88
orange,8.31,149.89
orange,8.31,149.9
orange,8.31,149.9
orange,8.32,149.92
orange,8.32,149.92
orange,8.32,149.93
orange,8.32,149.93
orange,8.32,149.93
orange,8.32,149.94
orange,8.32,149.95
orange,8.32,149.97
orange,8.32,149.97
orange,8.32,149.97
orange,8.32,149.98
orange,8.32,149.98
orange,8.32,149.99
orange,8.32,150.01
orange,8.32,150.04
orange,8.32,150.04
orange,8.32,150.04
orange,8.32,150.05
orange,8.32,150.06
orange,8.32,150.07
orange,8.33,150.08
orange,8.33,150.08
orange,8.33,150.09
orange,8.33,150.1
orange,8.33,150.12
orange,8.33,150.12
orange,8.33,150.13
orange,8.33,150.14
orange,8.33,150.15
orange,8.33,150.17
orange,8.33,150.18
orange,8.33,150.22
orange,8.33,150.22
orange,8.33,150.23
orange,8.33,150.23
orange,8.33,150.23
orange,8.33,150.24
orange,8.33,150.25
orange,8.33,150.25
orange,8.33,150.26
orange,8.33,150.26
orange,8.33,150.27
orange,8.33,150.29
orange,8.33,150.3
orange,8.34,150.3
orange,8.34,150.31
orange,8.34,150.35
orange,8.34,150.36
orange,8.34,150.36
orange,8.34,150.37
orange,8.34,150.39
orange,8.34,150.4
orange,8.34,150.41
orange,8.34,150.41
orange,8.34,150.42
orange,8.34,150.43
orange,8.34,150.46
orange,8.34,150.46
orange,8.34,150.48
orange,8.35,150.49
orange,8.35,150.52
orange,8.35,150.52
orange,8.35,150.53
orange,8.35,150.53
orange,8.35,150.54
orange,8.35,150.54
orange,8.35,150.55
orange,8.35,150.58
orange,8.35,150.59
orange,8.35,150.61
orange,8.35,150.63
orange,8.35,150.64
orange,8.35,150.64
orange,8.35,150.65
orange,8.36,150.65
orange,8.36,150.65
orange,8.36,150.67
orange,8.36,150.7
orange,8.36,150.72
orange,8.36,150.73
orange,8.36,150.73
orange,8.36,150.75
orange,8.36,150.76
orange,8.36,150.76
orange,8.36,150.77
orange,8.36,150.77
orange,8.36,150.78
orange,8.36,150.78
orange,8.36,150.78
orange,8.36,150.79
orange,8.36,150.8
orange,8.36,150.82
orange,8.37,150.83
orange,8.37,150.83
orange,8.37,150.84
orange,8.37,150.84
orange,8.37,150.85
orange,8.37,150.86
orange,8.37,150.88
orange,8.37,150.88
orange,8.37,150.88
orange,8.37,150.89
orange,8.37,150.9
orange,8.37,150.93
orange,8.37,150.94
orange,8.37,150.94
orange,8.38,150.95
orange,8.38,150.97
orange,8.38,150.97
orange,8.38,150.99
orange,8.38,151.01
orange,8.38,151.01
orange,8.38,151.03
orange,8.38,151.03
orange,8.38,151.04
orange,8.38,151.04
orange,8.38,151.05
orange,8.38,151.05
orange,8.38,151.09
orange,8.38,151.1
orange,8.38,151.1
orange,8.38,151.11
orange,8.38,151.11
orange,8.39,151.11
orange,8.39,151.12
orange,8.39,151.12
orange,8.39,151.13
orange,8.39,151.13
orange,8.39,151.15
orange,8.39,151.15
orange,8.39,151.16
orange,8.39,151.16
orange,8.39,151.17
orange,8.39,151.17
orange,8.39,151.21
orange,8.39,151.23
orange,8.39,151.23
orange,8.39,151.25
orange,8.39,151.26
orange,8.39,151.27
orange,8.39,151.27
orange,8.4,151.27
orange,8.4,151.3
orange,8.4,151.3
orange,8.4,151.3
orange,8.4,151.33
orange,8.4,151.34
orange,8.4,151.36
orange,8.4,151.37
orange,8.4,151.37
orange,8.4,151.37
orange,8.4,151.38
orange,8.4,151.4
orange,8.4,151.4
orange,8.4,151.41
orange,8.4,151.41
orange,8.4,151.42
orange,8.4,151.42
orange,8.4,151.43
orange,8.4,151.45
orange,8.4,151.46
orange,8.4,151.48
orange,8.4,151.51
orange,8.4,151.53
orange,8.4,151.54
orange,8.4,151.56
orange,8.4,151.57
orange,8.41,151.59
orange,8.41,151.6
orange,8.41,151.6
orange,8.41,151.61
orange,8.41,151.62
orange,8.41,151.64
orange,8.41,151.65
orange,8.41,151.66
orange,8.41,151.66
orange,8.41,151.69
orange,8.41,151.7
orange,8.42,151.7
orange,8.42,151.71
orange,8.42,151.71
orange,8.42,151.72
orange,8.42,151.72
orange,8.42,151.73
orange,8.42,151.74
orange,8.42,151.75
orange,8.42,151.75
orange,8.42,151.75
orange,8.42,151.77
orange,8.42,151.77
